,Ind_ID,GENDER,Car_Owner,Property_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Age_Years,Employed_Years,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
968,5137175,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,10.0,1,1,1,0,Sales staff,2,Yes
969,5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,43.0,4.0,1,0,0,0,Drivers,3,Yes
970,5067926,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.0,0.0,1,0,0,0,,1,Yes
971,5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,34.0,9.0,1,0,0,0,,3,Yes
972,5025161,M,N,N,0,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,34.0,14.0,1,0,0,0,Laborers,2,Yes
973,5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,26.0,2.0,1,1,1,0,,1,Yes
974,5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.0,11.0,1,0,0,0,Laborers,3,Yes
975,5150164,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,65.0,0.0,1,0,1,0,,1,Yes
976,5126321,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,5.0,1,1,1,0,High skill tech staff,2,Yes
977,5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,63.0,6.0,1,0,1,0,Drivers,1,Yes
978,5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,10.0,1,0,0,0,Managers,2,Yes
979,5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,34.0,5.0,1,0,1,0,Laborers,4,Yes
980,5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,29.0,1.0,1,0,0,0,Sales staff,2,Yes
981,5029184,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,13.0,1,0,0,0,Laborers,3,Yes
982,5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.0,7.0,1,0,0,0,Laborers,2,Yes
983,5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,54.0,5.0,1,0,0,0,Laborers,2,Yes
984,5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,48.0,2.0,1,0,0,0,Laborers,2,Yes
985,5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,37.0,1.0,1,0,0,0,Core staff,3,Yes
986,5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,31.0,3.0,1,1,1,0,Accountants,2,Yes
987,5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,52.0,29.0,1,0,1,0,,2,Yes
988,5089240,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,53.0,34.0,1,0,1,1,Medicine staff,1,Yes
989,5067262,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,5.0,1,0,1,0,,2,Yes
990,5045255,F,N,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,10.0,1,0,0,0,Core staff,3,Yes
991,5044478,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,,6.0,1,0,0,0,,2,Yes
992,5136020,M,Y,N,1,351000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,23.0,1,0,0,0,Private service staff,3,Yes
993,5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,29.0,6.0,1,0,1,0,Managers,2,Yes
994,5021737,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.0,0.0,1,0,0,0,,1,Yes
995,5023231,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,48.0,4.0,1,0,0,0,Laborers,1,Yes
996,5029225,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59.0,0.0,1,0,1,0,,2,Yes
997,5028909,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,5.0,1,0,0,0,Sales staff,2,Yes
998,5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,38.0,10.0,1,0,1,0,Core staff,2,Yes
999,5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.0,6.0,1,0,1,0,Laborers,2,Yes
1000,5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,57.0,31.0,1,0,1,0,,1,Yes
1001,5146034,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,47.0,11.0,1,0,0,0,Cooking staff,1,Yes
1002,5142972,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,3.0,1,1,1,0,Laborers,3,Yes
1003,5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.0,15.0,1,0,0,1,Core staff,2,Yes
1004,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,40.0,15.0,1,0,0,0,,2,Yes
1005,5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,59.0,3.0,1,0,1,0,,2,Yes
1006,5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0,2.0,1,0,0,0,High skill tech staff,1,Yes
1007,5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,5.0,1,0,0,0,Managers,2,Yes
1008,5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,32.0,10.0,1,0,0,0,Sales staff,3,Yes
1009,5018505,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,0,,2,Yes
1010,5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,47.0,2.0,1,0,0,0,,2,Yes
1011,5048305,F,N,N,0,,Working,Higher education,Separated,House / apartment,60.0,4.0,1,0,0,0,Core staff,1,Yes
1012,5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,38.0,5.0,1,0,0,0,Drivers,1,Yes
1013,5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,47.0,3.0,1,0,0,1,Laborers,3,Yes
1014,5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,36.0,10.0,1,0,0,0,High skill tech staff,3,Yes
1015,5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.0,9.0,1,1,0,0,Managers,1,Yes
1016,5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,55.0,9.0,1,1,0,0,,2,Yes
1017,5058509,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,0,0,,2,Yes
1018,5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,32.0,12.0,1,0,0,0,,3,Yes
1019,5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,4.0,1,0,0,1,Cleaning staff,3,Yes
1020,5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,44.0,0.0,1,0,0,0,,2,Yes
1021,5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,32.0,3.0,1,1,0,0,Laborers,2,Yes
1022,5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,33.0,1.0,1,0,0,1,Core staff,3,Yes
1023,5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,38.0,1.0,1,0,0,0,Sales staff,2,Yes
1024,5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,1.0,1,0,1,0,Drivers,4,Yes
1025,5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,49.0,7.0,1,0,0,1,Managers,2,Yes
1026,5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,41.0,4.0,1,0,0,0,Laborers,5,Yes
1027,5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,29.0,4.0,1,0,0,0,Sales staff,2,Yes
1028,5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,42.0,19.0,1,0,0,0,Medicine staff,2,Yes
1029,5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,24.0,2.0,1,0,0,0,Sales staff,2,Yes
1030,5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,7.0,1,1,1,0,Managers,3,Yes
1031,5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,36.0,14.0,1,1,0,0,Managers,2,Yes
1032,5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,26.0,5.0,1,1,1,0,High skill tech staff,3,Yes
1033,5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,49.0,2.0,1,0,0,0,Security staff,1,Yes
1034,5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,47.0,13.0,1,0,1,0,Laborers,2,Yes
1035,5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38.0,18.0,1,1,1,0,Medicine staff,3,Yes
1036,5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,31.0,3.0,1,0,0,0,Drivers,1,Yes
1037,5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,30.0,2.0,1,0,0,0,Drivers,4,Yes
1038,5024925,F,N,N,0,33750.0,Pensioner,Higher education,Married,House / apartment,52.0,0.0,1,0,0,0,,2,Yes
1039,5029082,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,1,0,1,0,,1,Yes
1040,5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,62.0,0.0,1,0,0,0,,1,Yes
1041,5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,56.0,6.0,1,0,1,0,Laborers,2,Yes
1042,5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,1.0,1,1,1,0,Sales staff,5,Yes
1043,5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,40.0,10.0,1,0,1,0,Laborers,2,Yes
1044,5096340,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.0,0.0,1,0,1,0,,1,Yes
1045,5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,41.0,4.0,1,0,0,0,HR staff,2,Yes
1046,5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,28.0,5.0,1,1,1,0,High skill tech staff,1,Yes
1047,5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,19.0,1,0,1,0,Laborers,2,Yes
1048,5041881,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,40.0,7.0,1,0,0,0,,2,Yes
1049,5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,37.0,4.0,1,0,0,0,,3,Yes
1050,5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1.0,1,0,0,0,Drivers,2,Yes
1051,5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,28.0,7.0,1,0,0,0,Laborers,2,Yes
1052,5026166,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,66.0,0.0,1,0,0,0,,2,Yes
1053,5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,47.0,0.0,1,0,0,0,,2,Yes
1054,5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,33.0,1,1,0,0,Laborers,2,Yes
1055,5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,35.0,12.0,1,0,0,0,Core staff,3,Yes
1056,5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,32.0,1.0,1,1,1,0,Core staff,2,Yes
1057,5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,52.0,9.0,1,0,0,0,Laborers,1,Yes
1058,5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,29.0,4.0,1,0,0,0,,2,Yes
1059,5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,56.0,3.0,1,0,1,0,,2,Yes
1060,5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,37.0,10.0,1,0,1,1,Accountants,2,Yes
1061,5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,8.0,1,0,0,0,Laborers,1,Yes
1062,5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,37.0,7.0,1,1,1,0,High skill tech staff,2,Yes
1063,5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,42.0,4.0,1,0,0,0,Drivers,2,Yes
1064,5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,32.0,7.0,1,0,0,0,Sales staff,3,Yes
1065,5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,60.0,0.0,1,0,1,0,,2,Yes
1066,5090493,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,1,0,0,0,,2,Yes
1067,5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,28.0,2.0,1,1,1,0,Core staff,1,Yes
1068,5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,46.0,7.0,1,0,0,0,High skill tech staff,3,Yes
1069,5115679,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.0,0.0,1,0,1,0,,2,Yes
1070,5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,44.0,26.0,1,0,0,0,,3,Yes
1071,5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,44.0,4.0,1,0,1,0,Managers,2,Yes
1072,5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,66.0,0.0,1,0,1,0,,2,Yes
1073,5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,39.0,4.0,1,0,1,1,Accountants,1,Yes
1074,5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,28.0,1,0,0,0,High skill tech staff,2,Yes
1075,5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,45.0,12.0,1,0,0,0,Drivers,2,Yes
1076,5024604,F,N,Y,0,630000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,60.0,0.0,1,0,1,0,,1,Yes
1077,5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,64.0,0.0,1,0,0,0,,1,Yes
1078,5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,35.0,6.0,1,1,1,0,Accountants,2,Yes
1079,5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,38.0,4.0,1,0,0,0,Laborers,3,Yes
1080,5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,37.0,6.0,1,0,0,0,Laborers,1,Yes
1081,5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,27.0,5.0,1,0,1,0,Laborers,1,Yes
1082,5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,44.0,9.0,1,0,1,0,Managers,2,Yes
1083,5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,56.0,11.0,1,1,0,0,,2,Yes
1084,5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.0,8.0,1,0,1,0,Cooking staff,1,Yes
1085,5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,33.0,3.0,1,0,0,0,Waiters/barmen staff,1,Yes
1086,5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,31.0,5.0,1,0,0,0,Core staff,4,Yes
1087,5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.0,10.0,1,0,0,0,Laborers,2,Yes
1088,5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,48.0,3.0,1,1,1,0,,2,Yes
1089,5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,14.0,1,1,0,0,Cleaning staff,2,Yes
1090,5061773,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.0,0.0,1,0,0,0,,1,Yes
1091,5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,2.0,1,0,0,0,Sales staff,4,Yes
1092,5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,58.0,18.0,1,0,0,0,Core staff,2,Yes
1093,5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,42.0,6.0,1,0,0,1,Secretaries,4,Yes
1094,5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59.0,0.0,1,0,1,0,,2,Yes
1095,5053156,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.0,0.0,1,0,0,0,,1,Yes
1096,5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.0,2.0,1,0,0,0,,2,Yes
1097,5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,5.0,1,0,1,0,Sales staff,2,Yes
1098,5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,24.0,4.0,1,1,0,0,Drivers,2,Yes
1099,5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,50.0,6.0,1,0,0,1,Laborers,1,Yes
1100,5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,64.0,0.0,1,0,1,0,,2,Yes
1101,5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,,4.0,1,0,0,0,Managers,2,Yes
1102,5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,6.0,1,1,1,0,Core staff,3,Yes
1103,5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,52.0,16.0,1,0,0,0,Managers,2,Yes
1104,5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,40.0,1.0,1,0,0,0,Core staff,4,Yes
1105,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,25.0,3.0,1,1,0,1,Core staff,2,Yes
1106,5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,33.0,7.0,1,0,1,0,Managers,1,Yes
1107,5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,48.0,6.0,1,0,1,0,Laborers,2,Yes
1108,5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,27.0,4.0,1,0,0,0,Core staff,2,Yes
1109,5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,2.0,1,0,0,0,Laborers,3,Yes
1110,5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,50.0,8.0,1,0,0,0,Laborers,1,Yes
1111,5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50.0,3.0,1,0,1,1,Drivers,2,Yes
1112,5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,28.0,4.0,1,0,0,0,Sales staff,1,Yes
1113,5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,63.0,7.0,1,0,0,0,High skill tech staff,1,Yes
1114,5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,42.0,3.0,1,0,0,0,Laborers,3,Yes
1115,5022343,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64.0,0.0,1,0,0,0,,1,Yes
1116,5065704,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,48.0,0.0,1,0,1,0,,1,Yes
1117,5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,43.0,8.0,1,1,1,0,Core staff,2,Yes
1118,5053941,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.0,0.0,1,0,1,0,,1,Yes
1119,5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,8.0,1,1,1,1,Core staff,2,Yes
1120,5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,31.0,8.0,1,1,0,0,Laborers,4,Yes
1121,5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,52.0,0.0,1,0,1,0,,2,Yes
1122,5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,9.0,1,0,0,0,Drivers,2,Yes
